169,4,2,2015-06-30,13106,1488,1,1,0,2015,6,30,27,8.807795699,c,620,4,2009
170,4,1,2015-06-29,11692,1361,1,1,0,2015,6,29,27,8.590742101,c,620,4,2009
171,4,6,2015-06-27,8989,1268,1,1,0,2015,6,27,26,7.089116719,c,620,4,2009
172,4,5,2015-06-26,7684,1076,1,1,0,2015,6,26,26,7.141263941,c,620,4,2009
173,4,4,2015-06-25,7111,1046,1,1,0,2015,6,25,26,6.798279159,c,620,4,2009
174,4,3,2015-06-24,8048,1094,1,1,0,2015,6,24,26,7.356489945,c,620,4,2009
175,4,2,2015-06-23,7635,1118,1,1,0,2015,6,23,26,6.829159213,c,620,4,2009
176,4,1,2015-06-22,9118,1230,1,1,0,2015,6,22,26,7.41300813,c,620,4,2009
177,4,6,2015-06-20,9374,1311,1,1,0,2015,6,20,25,7.150266972,c,620,4,2009
178,4,5,2015-06-19,9686,1281,1,1,0,2015,6,19,25,7.56128025,c,620,4,2009
179,4,4,2015-06-18,8880,1138,1,1,0,2015,6,18,25,7.803163445,c,620,4,2009
180,4,3,2015-06-17,9685,1254,1,1,0,2015,6,17,25,7.723285486,c,620,4,2009
181,4,2,2015-06-16,10671,1352,1,1,0,2015,6,16,25,7.892751479,c,620,4,2009
182,4,1,2015-06-15,12398,1473,1,1,0,2015,6,15,25,8.416836388,c,620,4,2009
183,4,6,2015-06-13,9779,1370,1,1,0,2015,6,13,24,7.137956204,c,620,4,2009
184,4,5,2015-06-12,7889,1090,1,1,0,2015,6,12,24,7.237614679,c,620,4,2009
185,4,4,2015-06-11,7407,1081,1,1,0,2015,6,11,24,6.851988899,c,620,4,2009
186,4,3,2015-06-10,7445,1049,1,1,0,2015,6,10,24,7.097235462,c,620,4,2009
187,4,2,2015-06-09,8002,1110,1,1,0,2015,6,9,24,7.209009009,c,620,4,2009
188,4,1,2015-06-08,9640,1268,1,1,0,2015,6,8,24,7.602523659,c,620,4,2009
189,5,5,2015-07-31,4822,559,1,1,0,2015,7,31,31,8.626118068,a,29910,12,2015
190,5,4,2015-07-30,4943,539,1,1,0,2015,7,30,31,9.170686456,a,29910,12,2015
191,5,3,2015-07-29,5899,658,1,1,0,2015,7,29,31,8.965045593,a,29910,12,2015
192,5,2,2015-07-28,6083,598,1,1,0,2015,7,28,31,10.1722408,a,29910,12,2015
193,5,1,2015-07-27,7059,650,1,1,0,2015,7,27,31,10.86,a,29910,12,2015
194,5,6,2015-07-25,2030,228,1,1,0,2015,7,25,30,8.903508772,a,29910,12,2015
195,5,5,2015-07-24,3815,485,1,1,0,2015,7,24,30,7.865979381,a,29910,12,2015
196,5,4,2015-07-23,3713,455,1,1,0,2015,7,23,30,8.16043956,a,29910,12,2015
197,5,3,2015-07-22,3595,503,1,1,0,2015,7,22,30,7.147117296,a,29910,12,2015
198,5,2,2015-07-21,3497,445,1,1,0,2015,7,21,30,7.858426966,a,29910,12,2015
199,5,1,2015-07-20,4183,530,1,1,0,2015,7,20,30,7.89245283,a,29910,12,2015
200,5,6,2015-07-18,2108,241,1,1,0,2015,7,18,29,8.746887967,a,29910,12,2015
201,5,5,2015-07-17,4355,513,1,1,0,2015,7,17,29,8.489278752,a,29910,12,2015
202,5,4,2015-07-16,4963,571,1,1,0,2015,7,16,29,8.691768827,a,29910,12,2015
203,5,3,2015-07-15,6323,716,1,1,0,2015,7,15,29,8.831005587,a,29910,12,2015
204,5,2,2015-07-14,6144,607,1,1,0,2015,7,14,29,10.12191104,a,29910,12,2015
205,5,1,2015-07-13,7425,719,1,1,0,2015,7,13,29,10.32684284,a,29910,12,2015
206,5,6,2015-07-11,2023,228,1,1,0,2015,7,11,28,8.872807018,a,29910,12,2015
207,5,5,2015-07-10,4252,530,1,1,0,2015,7,10,28,8.022641509,a,29910,12,2015
208,5,4,2015-07-09,4601,540,1,1,0,2015,7,9,28,8.52037037,a,29910,12,2015
209,5,3,2015-07-08,4990,639,1,1,0,2015,7,8,28,7.809076682,a,29910,12,2015
210,5,2,2015-07-07,4036,507,1,1,0,2015,7,7,28,7.960552268,a,29910,12,2015
211,5,1,2015-07-06,4328,543,1,1,0,2015,7,6,28,7.97053407,a,29910,12,2015
212,5,6,2015-07-04,2240,225,1,1,0,2015,7,4,27,9.955555556,a,29910,12,2015
213,5,5,2015-07-03,4475,527,1,1,0,2015,7,3,27,8.491461101,a,29910,12,2015
214,5,4,2015-07-02,6035,613,1,1,0,2015,7,2,27,9.84502447,a,29910,12,2015
215,5,3,2015-07-01,6253,717,1,1,0,2015,7,1,27,8.721059972,a,29910,12,2015
216,5,2,2015-06-30,6635,645,1,1,0,2015,6,30,27,10.28682171,a,29910,12,2015
217,5,1,2015-06-29,7623,668,1,1,0,2015,6,29,27,11.41167665,a,29910,12,2015
218,5,6,2015-06-27,1876,203,1,1,0,2015,6,27,26,9.24137931,a,29910,12,2015
219,5,5,2015-06-26,3799,460,1,1,0,2015,6,26,26,8.258695652,a,29910,12,2015
220,5,4,2015-06-25,3325,472,1,1,0,2015,6,25,26,7.044491525,a,29910,12,2015
221,5,3,2015-06-24,4134,561,1,1,0,2015,6,24,26,7.368983957,a,29910,12,2015
222,5,2,2015-06-23,3697,475,1,1,0,2015,6,23,26,7.783157895,a,29910,12,2015
223,5,1,2015-06-22,3827,497,1,1,0,2015,6,22,26,7.700201207,a,29910,12,2015
224,5,6,2015-06-20,2088,210,1,1,0,2015,6,20,25,9.942857143,a,29910,12,2015
225,5,5,2015-06-19,5711,610,1,1,0,2015,6,19,25,9.362295082,a,29910,12,2015
226,5,4,2015-06-18,4924,545,1,1,0,2015,6,18,25,9.034862385,a,29910,12,2015
227,5,3,2015-06-17,5632,651,1,1,0,2015,6,17,25,8.651305684,a,29910,12,2015
228,5,2,2015-06-16,6354,671,1,1,0,2015,6,16,25,9.469448584,a,29910,12,2015
229,5,1,2015-06-15,7808,747,1,1,0,2015,6,15,25,10.45247657,a,29910,12,2015
230,5,6,2015-06-13,2156,234,1,1,0,2015,6,13,24,9.213675214,a,29910,12,2015
231,5,5,2015-06-12,4329,500,1,1,0,2015,6,12,24,8.658,a,29910,12,2015
232,5,4,2015-06-11,4082,507,1,1,0,2015,6,11,24,8.051282051,a,29910,12,2015
233,5,3,2015-06-10,4191,557,1,1,0,2015,6,10,24,7.524236984,a,29910,12,2015
234,5,2,2015-06-09,3999,522,1,1,0,2015,6,9,24,7.66091954,a,29910,12,2015
235,5,1,2015-06-08,4260,558,1,1,0,2015,6,8,24,7.634408602,a,29910,12,2015
236,6,5,2015-07-31,5651,589,1,1,0,2015,7,31,31,9.594227504,a,310,1,2013
237,6,4,2015-07-30,4790,541,1,1,0,2015,7,30,31,8.853974122,a,310,1,2013
238,6,3,2015-07-29,5275,542,1,1,0,2015,7,29,31,9.732472325,a,310,1,2013
239,6,2,2015-07-28,4839,576,1,1,0,2015,7,28,31,8.401041667,a,310,1,2013
240,6,1,2015-07-27,5723,582,1,1,0,2015,7,27,31,9.833333333,a,310,1,2013
241,6,6,2015-07-25,2892,306,1,1,0,2015,7,25,30,9.450980392,a,310,1,2013
242,6,5,2015-07-24,3804,454,1,1,0,2015,7,24,30,8.378854626,a,310,1,2013
243,6,4,2015-07-23,3482,442,1,1,0,2015,7,23,30,7.877828054,a,310,1,2013
244,6,3,2015-07-22,3469,408,1,1,0,2015,7,22,30,8.50245098,a,310,1,2013
245,6,2,2015-07-21,3720,494,1,1,0,2015,7,21,30,7.530364372,a,310,1,2013
246,6,1,2015-07-20,4301,548,1,1,0,2015,7,20,30,7.848540146,a,310,1,2013
247,6,6,2015-07-18,2915,295,1,1,0,2015,7,18,29,9.881355932,a,310,1,2013
248,6,5,2015-07-17,4422,519,1,1,0,2015,7,17,29,8.520231214,a,310,1,2013
249,6,4,2015-07-16,5115,542,1,1,0,2015,7,16,29,9.437269373,a,310,1,2013
250,6,3,2015-07-15,4582,530,1,1,0,2015,7,15,29,8.645283019,a,310,1,2013
251,6,2,2015-07-14,5758,584,1,1,0,2015,7,14,29,9.859589041,a,310,1,2013
252,6,1,2015-07-13,6827,660,1,1,0,2015,7,13,29,10.34393939,a,310,1,2013
253,6,6,2015-07-11,3134,353,1,1,0,2015,7,11,28,8.878186969,a,310,1,2013
254,6,5,2015-07-10,4530,576,1,1,0,2015,7,10,28,7.864583333,a,310,1,2013
255,6,4,2015-07-09,4095,524,1,1,0,2015,7,9,28,7.814885496,a,310,1,2013
256,6,3,2015-07-08,4072,513,1,1,0,2015,7,8,28,7.937621832,a,310,1,2013
257,6,2,2015-07-07,4021,501,1,1,0,2015,7,7,28,8.025948104,a,310,1,2013
258,6,1,2015-07-06,4508,562,1,1,0,2015,7,6,28,8.021352313,a,310,1,2013
259,6,6,2015-07-04,2979,315,1,1,0,2015,7,4,27,9.457142857,a,310,1,2013
260,6,5,2015-07-03,4594,535,1,1,0,2015,7,3,27,8.586915888,a,310,1,2013
261,6,4,2015-07-02,5335,594,1,1,0,2015,7,2,27,8.981481481,a,310,1,2013
262,6,3,2015-07-01,5804,593,1,1,0,2015,7,1,27,9.787521079,a,310,1,2013
263,6,2,2015-06-30,7427,709,1,1,0,2015,6,30,27,10.47531735,a,310,1,2013
264,6,1,2015-06-29,6995,712,1,1,0,2015,6,29,27,9.824438202,a,310,1,2013
265,6,6,2015-06-27,3078,333,1,1,0,2015,6,27,26,9.243243243,a,310,1,2013
266,6,5,2015-06-26,4215,521,1,1,0,2015,6,26,26,8.090211132,a,310,1,2013
267,6,4,2015-06-25,3861,497,1,1,0,2015,6,25,26,7.76861167,a,310,1,2013
268,6,3,2015-06-24,3970,478,1,1,0,2015,6,24,26,8.305439331,a,310,1,2013
269,6,2,2015-06-23,3829,486,1,1,0,2015,6,23,26,7.878600823,a,310,1,2013
270,6,1,2015-06-22,3641,483,1,1,0,2015,6,22,26,7.538302277,a,310,1,2013
271,6,6,2015-06-20,2793,327,1,1,0,2015,6,20,25,8.541284404,a,310,1,2013
272,6,5,2015-06-19,5464,622,1,1,0,2015,6,19,25,8.784565916,a,310,1,2013
273,6,4,2015-06-18,4405,514,1,1,0,2015,6,18,25,8.570038911,a,310,1,2013
274,6,3,2015-06-17,5135,586,1,1,0,2015,6,17,25,8.762798635,a,310,1,2013
275,6,2,2015-06-16,5804,642,1,1,0,2015,6,16,25,9.040498442,a,310,1,2013
276,6,1,2015-06-15,7147,729,1,1,0,2015,6,15,25,9.803840878,a,310,1,2013
277,6,6,2015-06-13,2812,290,1,1,0,2015,6,13,24,9.696551724,a,310,1,2013
278,6,5,2015-06-12,4070,496,1,1,0,2015,6,12,24,8.205645161,a,310,1,2013
279,6,4,2015-06-11,4047,512,1,1,0,2015,6,11,24,7.904296875,a,310,1,2013
280,6,3,2015-06-10,4326,544,1,1,0,2015,6,10,24,7.952205882,a,310,1,2013
281,6,2,2015-06-09,4223,482,1,1,0,2015,6,9,24,8.761410788,a,310,1,2013
282,6,1,2015-06-08,4426,554,1,1,0,2015,6,8,24,7.989169675,a,310,1,2013
283,7,5,2015-07-31,15344,1414,1,1,0,2015,7,31,31,10.85148515,a,24000,12,2013
284,7,4,2015-07-30,11560,1116,1,1,0,2015,7,30,31,10.35842294,a,24000,12,2013
285,7,3,2015-07-29,12074,1166,1,1,0,2015,7,29,31,10.35506003,a,24000,12,2013
286,7,2,2015-07-28,12342,1158,1,1,0,2015,7,28,31,10.65803109,a,24000,12,2013
287,7,1,2015-07-27,14869,1340,1,1,0,2015,7,27,31,11.09626866,a,24000,12,2013
